filename,l*,a*,b*,skin_tone,undertone
img141.jpg,80.17,8.3,10.9,light,cool
img2903.jpg,75.93,15.38,20.48,light,warm
img6230.jpg,45.59,14.42,17.64,medium,neutral
img814.jpg,70.75,10.99,11.31,light,unclassified
img3348.jpg,58.6,19.99,23.6,medium,warm
img4427.jpg,34.47,11.27,8.62,dark,unclassified
img5739.jpg,55.91,14.98,14.71,medium,neutral
img2056.jpg,66.5,11.59,18.96,medium,neutral
img2730.jpg,77.29,11.36,13.59,light,neutral
img4341.jpg,49.84,10.0,16.22,medium,neutral
img7648.jpg,55.43,15.78,27.93,medium,warm
img6556.jpg,86.52,6.17,-2.07,light,cool
img6542.jpg,55.9,21.42,28.26,medium,warm
img2724.jpg,26.97,11.93,11.13,dark,unclassified
img4355.jpg,75.16,13.68,14.76,light,neutral
img4433.jpg,67.16,16.56,23.87,medium,warm
img2042.jpg,48.26,30.72,34.9,medium,warm
img6224.jpg,50.66,16.69,8.13,medium,unclassified
img3374.jpg,67.01,22.8,16.94,medium,warm
img1563.jpg,58.09,15.43,18.84,medium,warm
img7112.jpg,64.33,18.82,26.45,medium,warm
img7674.jpg,52.51,25.45,21.9,medium,warm
img1205.jpg,66.61,22.73,16.41,medium,warm
img5077.jpg,47.39,12.12,24.2,medium,unclassified
img4369.jpg,64.68,9.24,9.82,medium,cool
img3406.jpg,74.62,9.74,22.92,light,unclassified
img182.jpg,75.19,25.42,20.46,light,warm
img7660.jpg,52.51,23.11,28.11,medium,warm
img1211.jpg,65.59,14.2,12.34,medium,unclassified
img1577.jpg,80.96,16.22,7.86,light,unclassified
img6218.jpg,59.86,16.67,20.23,medium,warm
img7106.jpg,58.84,16.3,19.5,medium,warm
img3360.jpg,67.19,15.45,29.8,medium,warm
img5711.jpg,47.56,22.08,23.39,medium,warm
img3410.jpg,67.01,18.53,20.18,medium,warm
img5061.jpg,40.52,14.54,20.38,medium,unclassified
img1207.jpg,64.46,16.77,14.6,medium,unclassified
img6568.jpg,72.2,13.12,14.73,light,neutral
img7676.jpg,44.02,15.83,5.99,medium,unclassified
img7110.jpg,53.47,13.17,12.61,medium,unclassified
img2068.jpg,60.18,19.95,22.86,medium,warm
img5707.jpg,76.14,14.17,26.13,light,unclassified
img4419.jpg,59.89,21.69,24.92,medium,warm
img3376.jpg,62.49,18.49,22.93,medium,warm
img5713.jpg,73.56,13.37,16.21,light,neutral
img1575.jpg,61.99,23.07,9.71,medium,unclassified
img1213.jpg,66.62,14.07,16.57,medium,neutral
img7662.jpg,71.19,18.85,7.44,light,unclassified
img3404.jpg,69.94,13.01,22.32,medium,unclassified
img5075.jpg,81.41,8.38,7.74,light,cool
img6554.jpg,57.75,20.34,30.62,medium,warm
img2054.jpg,64.12,19.08,20.02,medium,warm
img4425.jpg,81.6,10.64,23.42,light,unclassified
img6232.jpg,47.53,18.39,19.0,medium,warm
img816.jpg,70.64,11.32,19.1,light,neutral
img7138.jpg,47.25,17.8,14.68,medium,unclassified
img6226.jpg,48.64,21.12,18.6,medium,warm
img802.jpg,68.02,13.94,5.56,medium,unclassified
img2040.jpg,59.06,16.27,25.46,medium,warm
img4431.jpg,72.37,15.81,20.23,light,warm
img4357.jpg,72.01,16.36,16.41,light,warm
img5049.jpg,74.34,17.46,43.48,light,warm
img2726.jpg,70.61,11.34,29.15,light,unclassified
img6540.jpg,48.87,20.57,31.87,medium,warm
img157.jpg,75.53,10.98,18.76,light,neutral
img2915.jpg,76.43,12.57,6.58,light,unclassified
img631.jpg,58.23,16.33,10.95,medium,unclassified
img625.jpg,54.96,12.91,20.02,medium,unclassified
img5908.jpg,61.79,19.47,24.42,medium,warm
img2929.jpg,61.74,17.09,34.56,medium,warm
img4380.jpg,77.01,9.43,4.67,light,cool
img7689.jpg,76.74,12.08,10.86,light,unclassified
img6597.jpg,43.48,11.66,4.9,medium,unclassified
img5920.jpg,44.01,0.04,22.47,medium,unclassified
img619.jpg,68.4,17.04,22.05,medium,warm
img6583.jpg,69.05,16.97,15.25,medium,warm
img4394.jpg,74.59,6.12,16.21,light,unclassified
img3174.jpg,65.49,21.31,14.53,medium,unclassified
img5505.jpg,36.75,14.21,8.18,dark,unclassified
img1763.jpg,75.2,21.48,28.31,light,warm
img7312.jpg,57.12,26.41,24.8,medium,warm
img396.jpg,76.11,10.69,11.43,light,unclassified
img7474.jpg,52.17,20.75,17.74,medium,warm
img5263.jpg,73.5,16.62,16.55,light,warm
img44.jpg,68.85,13.19,28.64,medium,unclassified
img3612.jpg,58.94,10.33,9.88,medium,unclassified
img50.jpg,76.14,15.95,34.72,light,warm
img4169.jpg,51.68,13.3,19.19,medium,neutral
img382.jpg,83.11,6.78,6.45,light,cool
img7460.jpg,58.49,22.38,16.34,medium,warm
img1011.jpg,58.13,14.24,11.78,medium,unclassified
img6018.jpg,53.18,12.08,20.84,medium,unclassified
img7306.jpg,49.91,12.97,18.43,medium,neutral
img3160.jpg,70.08,8.63,11.52,light,cool
img5511.jpg,36.96,18.62,15.7,dark,warm
img6030.jpg,59.09,12.22,15.98,medium,neutral
img1987.jpg,68.57,14.12,20.71,medium,unclassified
img3148.jpg,57.67,15.3,21.84,medium,warm
img4627.jpg,73.51,18.9,23.94,light,warm
img5539.jpg,65.4,17.74,15.84,medium,warm
img2256.jpg,68.6,20.54,20.04,medium,warm
img4141.jpg,53.59,15.15,14.16,medium,unclassified
img78.jpg,65.15,21.74,29.17,medium,warm
img7448.jpg,56.22,28.19,41.29,medium,warm
img6756.jpg,36.83,16.62,14.21,dark,unclassified
img6742.jpg,66.99,14.35,23.86,medium,unclassified
img2524.jpg,73.81,7.28,8.53,light,cool
img4633.jpg,56.14,12.65,11.19,medium,unclassified
img2242.jpg,67.63,18.25,18.23,medium,warm
img433.jpg,48.83,26.84,36.84,medium,warm
img4800.jpg,55.77,23.36,21.78,medium,warm
img87.jpg,74.9,16.2,10.57,light,unclassified
img3809.jpg,61.49,20.66,32.48,medium,warm
img6971.jpg,63.97,14.3,9.11,medium,unclassified
img355.jpg,72.45,17.15,15.0,light,warm
img6965.jpg,52.02,20.52,7.0,medium,unclassified
img341.jpg,80.76,11.15,14.53,light,neutral
img93.jpg,68.11,10.86,15.64,medium,neutral
img4814.jpg,54.34,4.3,-4.03,medium,cool
img427.jpg,59.29,24.76,37.73,medium,warm
img2295.jpg,75.66,12.02,22.84,light,unclassified
img1944.jpg,70.31,17.72,17.26,light,warm
img6795.jpg,61.44,9.78,15.42,medium,unclassified
img4182.jpg,66.65,15.2,16.02,medium,warm
img4196.jpg,60.11,19.46,21.98,medium,warm
img3821.jpg,65.09,20.81,28.56,medium,warm
img6781.jpg,57.99,9.4,14.18,medium,unclassified
img6959.jpg,39.5,15.31,20.56,dark,warm
img1950.jpg,63.98,14.19,17.45,medium,neutral
img1788.jpg,66.59,18.03,9.79,medium,unclassified
img2281.jpg,73.95,15.56,12.77,light,unclassified
img5471.jpg,45.45,16.44,12.69,medium,unclassified
img3000.jpg,65.88,12.96,30.46,medium,unclassified
img7266.jpg,66.64,18.82,12.8,medium,unclassified
img7500.jpg,64.16,24.47,25.1,medium,warm
img3766.jpg,42.57,17.27,19.66,medium,warm
img4009.jpg,44.19,21.29,26.6,medium,warm
img5317.jpg,29.73,11.62,10.93,dark,unclassified
img3772.jpg,73.08,13.08,24.22,light,unclassified
img5303.jpg,34.51,11.21,11.69,dark,unclassified
img7514.jpg,44.3,13.89,13.65,medium,neutral
img590.jpg,53.22,14.07,8.57,medium,unclassified
img7272.jpg,52.56,12.94,12.57,medium,unclassified
img1603.jpg,71.0,16.25,16.42,light,warm
img5465.jpg,49.02,16.95,19.25,medium,warm
img3014.jpg,70.47,6.46,19.36,light,unclassified
img6144.jpg,58.16,23.92,17.78,medium,warm
img4753.jpg,54.03,16.2,29.77,medium,warm
img3982.jpg,68.2,8.36,11.65,medium,cool
img1159.jpg,66.6,14.71,21.41,medium,unclassified
img7528.jpg,74.33,25.68,19.37,light,warm
img4021.jpg,69.84,17.89,25.92,medium,warm
img3996.jpg,71.74,9.98,16.07,light,unclassified
img5459.jpg,54.72,10.77,8.24,medium,unclassified
img4747.jpg,66.67,19.26,24.84,medium,warm
img3028.jpg,73.22,1.67,13.06,light,unclassified
img6150.jpg,55.6,22.25,30.99,medium,warm
img547.jpg,75.91,17.92,18.76,light,warm
img4974.jpg,66.62,22.68,23.01,medium,warm
img6811.jpg,65.72,18.87,9.87,medium,unclassified
img235.jpg,72.74,7.9,11.04,light,cool
img3969.jpg,64.07,14.06,19.59,medium,neutral
img553.jpg,82.17,13.49,9.32,light,unclassified
img1818.jpg,63.52,9.61,20.04,medium,unclassified
img4790.jpg,59.1,23.57,11.94,medium,unclassified
img6187.jpg,67.21,12.74,22.61,medium,unclassified
img1830.jpg,66.1,17.14,15.63,medium,warm
img7299.jpg,63.85,10.55,9.82,medium,unclassified
img6839.jpg,61.13,21.57,28.73,medium,warm
img3941.jpg,72.78,18.61,39.83,light,warm
img2487.jpg,56.26,18.07,7.82,medium,unclassified
img3799.jpg,76.58,6.36,13.31,light,unclassified
img3955.jpg,62.32,11.05,20.09,medium,unclassified
img2493.jpg,60.39,4.83,-7.77,medium,cool
img209.jpg,67.86,15.82,18.98,medium,warm
img1824.jpg,71.64,17.26,15.8,light,warm
img4784.jpg,62.93,14.62,13.07,medium,neutral
img5115.jpg,82.22,10.25,12.39,light,unclassified
img3564.jpg,70.64,11.95,17.26,light,neutral
img7702.jpg,53.58,20.38,20.89,medium,warm
img1373.jpg,76.4,13.51,18.32,light,neutral
img7064.jpg,75.93,9.22,12.26,light,cool
img5673.jpg,47.34,21.02,16.7,medium,warm
img3216.jpg,56.39,11.86,16.49,medium,neutral
img5667.jpg,50.86,16.79,23.13,medium,warm
img1401.jpg,73.47,10.61,4.02,light,unclassified
img7070.jpg,74.36,9.05,8.85,light,cool
img792.jpg,70.91,11.66,24.48,light,unclassified
img6408.jpg,65.37,18.63,20.19,medium,warm
img1367.jpg,45.55,19.99,21.88,medium,warm
img5101.jpg,79.25,15.49,20.51,light,warm
img3570.jpg,66.79,18.32,28.16,medium,warm
img6420.jpg,82.67,12.06,15.84,light,neutral
img2646.jpg,55.97,22.14,27.31,medium,warm
img5129.jpg,74.97,10.43,19.21,light,neutral
img3558.jpg,39.57,15.33,14.35,dark,unclassified
img5897.jpg,68.19,19.08,19.33,medium,warm
img4551.jpg,26.82,10.91,7.87,dark,unclassified
img2120.jpg,36.85,9.0,10.17,dark,cool
img1429.jpg,76.74,14.04,20.3,light,unclassified
img6346.jpg,59.45,15.2,15.96,medium,warm
img962.jpg,51.01,15.39,7.88,medium,unclassified
img7058.jpg,59.38,19.43,16.47,medium,warm
img9.jpg,60.72,12.51,9.63,medium,unclassified
img6352.jpg,67.38,6.54,22.03,medium,unclassified
img976.jpg,70.24,18.2,22.62,light,warm
img5883.jpg,52.98,26.39,26.52,medium,warm
img2134.jpg,64.83,16.51,20.6,medium,warm
img2652.jpg,79.57,9.5,31.81,light,unclassified
img4223.jpg,69.66,15.82,19.2,medium,warm
img6434.jpg,42.9,15.99,18.6,medium,warm
img2861.jpg,61.1,10.24,25.48,medium,unclassified
img5868.jpg,74.26,7.73,22.03,light,unclassified
img745.jpg,67.8,19.7,22.25,medium,warm
img751.jpg,79.53,6.92,14.01,light,unclassified
img779.jpg,63.76,17.12,13.98,medium,unclassified
img6385.jpg,61.86,16.18,20.4,medium,warm
img5854.jpg,62.16,15.43,15.32,medium,warm
img4592.jpg,59.16,14.82,20.08,medium,unclassified
img5698.jpg,73.15,4.65,16.1,light,unclassified
img5840.jpg,74.04,12.3,24.55,light,unclassified
img4586.jpg,69.4,17.07,16.37,medium,warm
img6391.jpg,43.44,17.0,10.05,medium,unclassified
img1398.jpg,73.87,9.57,11.75,light,cool
img2849.jpg,66.29,13.35,11.86,medium,unclassified
img6390.jpg,66.3,20.88,24.44,medium,warm
img4587.jpg,65.75,10.7,22.0,medium,unclassified
img5841.jpg,54.89,21.94,30.48,medium,warm
img5699.jpg,44.11,16.56,9.24,medium,unclassified
img2690.jpg,59.46,26.13,47.15,medium,warm
img2848.jpg,35.4,14.13,21.04,dark,unclassified
img1399.jpg,73.44,11.36,13.69,light,neutral
img2684.jpg,73.33,18.39,27.79,light,warm
img4593.jpg,42.47,10.95,15.27,medium,neutral
img5855.jpg,55.92,12.33,10.72,medium,unclassified
img6384.jpg,75.91,11.63,18.26,light,neutral
img988.jpg,76.62,15.13,19.04,light,warm
img2874.jpg,67.38,9.39,14.85,medium,unclassified
img2860.jpg,65.25,10.9,4.79,medium,unclassified
img744.jpg,79.19,8.61,8.69,light,cool
img5869.jpg,45.25,15.18,14.37,medium,unclassified
img2135.jpg,74.17,9.78,16.18,light,unclassified
img5882.jpg,58.69,14.68,18.21,medium,neutral
img977.jpg,70.02,22.36,15.37,light,warm
img6353.jpg,64.2,25.35,26.82,medium,warm
img8.jpg,76.51,7.32,6.83,light,cool
img6435.jpg,59.01,22.48,18.6,medium,warm
img2653.jpg,67.58,19.35,24.44,medium,warm
img3559.jpg,75.05,17.05,16.18,light,warm
img4236.jpg,81.2,14.53,22.95,light,unclassified
img5128.jpg,64.77,21.09,21.13,medium,warm
img2647.jpg,60.28,20.91,22.47,medium,warm
img6421.jpg,61.65,20.82,17.5,medium,warm
img7059.jpg,60.56,20.0,18.33,medium,warm
img6347.jpg,71.61,12.13,8.95,light,unclassified
img2121.jpg,65.47,14.8,21.17,medium,unclassified
img4550.jpg,56.05,13.03,12.38,medium,unclassified
img5896.jpg,53.98,17.73,19.69,medium,warm
img793.jpg,41.27,14.17,23.32,medium,unclassified
img7071.jpg,71.66,16.24,19.74,light,warm
img1400.jpg,72.66,6.33,-2.18,light,cool
img2109.jpg,59.37,22.7,25.23,medium,warm
img5666.jpg,49.0,17.7,18.0,medium,warm
img4578.jpg,55.83,15.72,19.1,medium,warm
img3217.jpg,75.71,9.7,10.8,light,cool
img3571.jpg,70.5,11.11,22.04,light,unclassified
img5100.jpg,87.6,7.67,10.96,light,cool
img1366.jpg,74.69,18.96,19.75,light,warm
img6409.jpg,64.21,20.9,34.9,medium,warm
img7703.jpg,57.67,16.67,21.14,medium,warm
img3565.jpg,73.63,7.34,12.78,light,cool
img5114.jpg,48.46,17.19,23.73,medium,warm
img5672.jpg,64.67,23.22,22.41,medium,warm
img3203.jpg,67.84,12.17,13.91,medium,neutral
img7065.jpg,61.67,19.27,24.78,medium,warm
img208.jpg,38.11,15.07,25.29,dark,warm
img2492.jpg,74.29,7.41,7.23,light,cool
img3954.jpg,72.29,15.47,19.52,light,warm
img4785.jpg,54.8,21.55,26.54,medium,warm
img1825.jpg,88.12,1.91,16.52,light,unclassified
img6192.jpg,47.36,15.75,11.01,medium,unclassified
img7298.jpg,72.44,9.54,7.61,light,cool
img1831.jpg,49.82,26.75,23.59,medium,warm
img4949.jpg,53.63,13.1,15.89,medium,neutral
img3940.jpg,74.75,12.42,7.58,light,unclassified
img6838.jpg,52.97,16.65,27.54,medium,warm
img234.jpg,72.81,9.81,11.48,light,cool
img1819.jpg,68.41,10.69,5.4,medium,unclassified
img546.jpg,79.73,15.02,13.5,light,unclassified
img220.jpg,62.61,17.4,22.84,medium,warm
img6804.jpg,60.75,33.08,28.66,medium,warm
img2451.jpg,62.9,20.86,18.56,medium,warm
img3997.jpg,63.97,27.69,25.0,medium,warm
img4020.jpg,51.79,21.25,19.89,medium,warm
img7529.jpg,51.27,21.82,26.38,medium,warm
img1158.jpg,64.35,16.86,24.39,medium,warm
img6151.jpg,63.0,25.62,29.2,medium,warm
img3029.jpg,77.84,13.35,17.44,light,neutral
img4746.jpg,79.12,6.31,11.87,light,cool
img5458.jpg,41.79,11.99,22.38,medium,unclassified
img4752.jpg,73.65,17.76,27.15,light,warm
img2323.jpg,43.45,18.12,21.03,medium,warm
img6145.jpg,58.65,16.91,9.57,medium,unclassified
img6623.jpg,60.06,21.83,24.97,medium,warm
img2445.jpg,70.3,13.26,12.41,light,unclassified
img3983.jpg,71.84,12.86,22.62,light,unclassified
img1164.jpg,65.24,17.01,30.58,medium,warm
img5302.jpg,58.74,16.17,19.68,medium,warm
img3015.jpg,74.78,19.24,27.92,light,warm
img5464.jpg,40.93,23.49,26.49,medium,warm
img7273.jpg,44.0,10.56,14.61,medium,neutral
img591.jpg,73.74,20.18,16.33,light,warm
img6179.jpg,62.29,22.63,17.81,medium,warm
img7267.jpg,35.35,19.15,21.55,dark,warm
img585.jpg,58.75,6.77,17.31,medium,unclassified
img5470.jpg,35.33,25.65,30.41,dark,warm
img2479.jpg,53.67,21.54,23.71,medium,warm
img5316.jpg,56.17,13.29,13.76,medium,neutral
img4008.jpg,44.95,21.45,23.77,medium,warm
img3767.jpg,63.74,22.39,28.95,medium,warm
img7501.jpg,26.73,15.49,20.9,dark,warm
img6780.jpg,60.48,17.8,25.0,medium,warm
img3820.jpg,56.38,16.46,28.57,medium,warm
img4197.jpg,41.57,15.27,24.78,medium,warm
img2280.jpg,73.39,23.54,22.39,light,warm
img4829.jpg,75.92,21.43,11.23,light,unclassified
img1789.jpg,51.17,32.3,14.39,medium,unclassified
img1951.jpg,56.45,22.23,19.65,medium,warm
img1945.jpg,65.6,14.96,24.67,medium,unclassified
img2294.jpg,56.83,21.65,17.3,medium,warm
img3834.jpg,56.57,14.27,3.82,medium,unclassified
img4183.jpg,67.34,20.88,18.01,medium,warm
img6794.jpg,58.19,21.36,11.22,medium,unclassified
img92.jpg,71.4,15.32,12.79,light,unclassified
img340.jpg,57.52,19.8,21.98,medium,warm
img6964.jpg,72.16,10.19,20.71,light,unclassified
img4815.jpg,77.4,15.39,19.26,light,warm
img1979.jpg,68.14,17.98,11.59,medium,unclassified
img354.jpg,76.46,16.92,21.2,light,warm
img86.jpg,62.82,13.14,10.47,medium,unclassified
img4154.jpg,38.36,15.0,21.6,dark,unclassified
img2525.jpg,75.35,14.85,12.93,light,unclassified
img6743.jpg,54.32,11.43,10.9,medium,unclassified
img6025.jpg,53.24,14.45,16.83,medium,neutral
img2243.jpg,77.65,13.36,10.79,light,unclassified
img2257.jpg,75.82,12.23,19.3,light,neutral
img5538.jpg,54.03,19.29,31.38,medium,warm
img6031.jpg,57.79,23.72,29.17,medium,warm
img1038.jpg,57.9,14.21,30.89,medium,unclassified
img6757.jpg,50.59,15.19,20.09,medium,warm
img7449.jpg,45.85,10.29,19.17,medium,neutral
img79.jpg,47.06,31.02,36.2,medium,warm
img4140.jpg,64.04,8.63,38.78,medium,unclassified
img1010.jpg,74.36,15.86,22.41,light,warm
img7461.jpg,72.91,8.53,11.48,light,cool
img383.jpg,74.75,13.27,23.23,light,unclassified
img3607.jpg,77.04,7.58,11.92,light,cool
img4168.jpg,60.0,15.61,16.18,medium,warm
img51.jpg,61.93,20.02,22.87,medium,warm
img5276.jpg,75.16,17.96,21.46,light,warm
img2519.jpg,63.27,11.4,16.41,medium,neutral
img7307.jpg,47.05,20.19,19.9,medium,warm
img6019.jpg,36.75,16.23,20.11,dark,warm
img1776.jpg,82.37,6.9,13.18,light,unclassified
img7313.jpg,67.13,25.55,26.33,medium,warm
img1762.jpg,65.16,14.41,23.29,medium,unclassified
img5504.jpg,31.72,15.27,14.12,dark,unclassified
img3175.jpg,74.24,6.05,10.96,light,cool
img3613.jpg,65.52,17.79,12.84,medium,unclassified
img45.jpg,69.02,14.77,25.8,medium,unclassified
img7475.jpg,60.15,23.5,27.4,medium,warm
img397.jpg,75.68,17.1,19.04,light,warm
img618.jpg,69.52,12.99,19.27,medium,neutral
img2082.jpg,72.45,11.3,13.4,light,neutral
img4395.jpg,64.92,8.5,4.75,medium,cool
img6582.jpg,78.49,15.36,18.19,light,warm
img6596.jpg,44.19,22.39,22.51,medium,warm
img7688.jpg,66.29,15.45,18.52,medium,warm
img4381.jpg,64.04,19.08,8.63,medium,unclassified
img2928.jpg,73.97,25.03,31.04,light,warm
img5921.jpg,52.71,13.16,20.3,medium,unclassified
img5909.jpg,51.99,28.16,38.0,medium,warm
img624.jpg,59.71,19.75,28.09,medium,warm
img142.jpg,52.49,16.37,15.62,medium,warm
img2900.jpg,62.0,16.58,25.01,medium,warm
img156.jpg,67.77,15.11,11.35,medium,unclassified
img630.jpg,71.83,20.68,21.8,light,warm
img4430.jpg,61.78,17.93,22.63,medium,warm
img2041.jpg,43.38,17.09,8.86,medium,unclassified
img803.jpg,51.74,22.47,0.11,medium,unclassified
img6227.jpg,35.43,12.63,17.05,dark,neutral
img7139.jpg,38.05,18.21,21.73,dark,warm
img6541.jpg,65.89,17.65,25.09,medium,warm
img2727.jpg,64.51,22.63,22.82,medium,warm
img5048.jpg,42.12,17.12,15.68,medium,warm
img4356.jpg,72.69,15.75,25.47,light,warm
img3439.jpg,37.49,17.69,20.14,dark,warm
img6555.jpg,30.7,15.95,15.9,dark,warm
img817.jpg,71.98,19.62,12.87,light,unclassified
img6233.jpg,29.75,7.01,5.09,dark,cool
img4424.jpg,64.78,17.99,26.9,medium,warm
img7105.jpg,66.0,19.0,19.76,medium,warm
img3363.jpg,69.53,17.59,20.49,medium,warm
img5712.jpg,58.08,34.41,27.98,medium,warm
img5074.jpg,56.26,15.78,20.87,medium,warm
img3405.jpg,62.36,13.03,16.55,medium,neutral
img7663.jpg,64.09,8.85,18.88,medium,unclassified
img195.jpg,78.05,11.45,10.81,light,unclassified
img7677.jpg,29.36,14.16,15.59,dark,neutral
img6569.jpg,63.66,8.36,10.61,medium,cool
img1206.jpg,68.53,18.19,-3.16,medium,unclassified
img5060.jpg,53.35,20.42,20.02,medium,warm
img4418.jpg,70.55,15.2,16.01,light,warm
img5706.jpg,61.86,8.14,18.23,medium,unclassified
img2069.jpg,33.29,5.66,7.83,dark,cool
img7108.jpg,46.37,27.7,27.74,medium,warm
img1579.jpg,43.6,15.54,8.23,medium,unclassified
img6216.jpg,66.47,20.61,15.98,medium,warm
img2070.jpg,71.06,13.9,9.13,light,unclassified
img4401.jpg,69.85,15.15,18.97,medium,warm
img4367.jpg,76.39,11.83,17.37,light,neutral
img3408.jpg,73.51,10.65,9.98,light,unclassified
img5079.jpg,74.56,15.82,20.74,light,warm
img6570.jpg,53.46,14.22,14.22,medium,neutral
img6564.jpg,39.05,15.97,21.56,dark,warm
img198.jpg,64.78,6.43,8.43,medium,cool
img4373.jpg,70.24,14.05,28.63,light,unclassified
img4415.jpg,66.84,13.94,21.34,medium,unclassified
img6202.jpg,62.08,15.21,22.01,medium,warm
img826.jpg,82.47,6.14,9.18,light,cool
img5723.jpg,65.8,24.87,47.94,medium,warm
img3352.jpg,52.21,13.33,16.01,medium,neutral
img7134.jpg,55.68,18.95,27.2,medium,warm
img1545.jpg,66.22,11.93,22.78,medium,unclassified
img1223.jpg,46.69,17.42,15.43,medium,warm
img3434.jpg,60.14,18.12,14.6,medium,unclassified
img3420.jpg,47.11,4.78,21.0,medium,unclassified
img6558.jpg,69.67,15.15,15.77,medium,warm
img7646.jpg,57.53,25.66,28.16,medium,warm
img7120.jpg,40.46,10.84,1.29,medium,unclassified
img1551.jpg,70.57,19.01,15.62,light,warm
img2058.jpg,65.67,12.04,8.58,medium,unclassified
img4429.jpg,71.07,16.43,37.77,light,warm
img5904.jpg,66.46,16.07,22.77,medium,warm
img629.jpg,70.06,12.78,9.81,light,unclassified
img2919.jpg,72.79,16.11,24.09,light,warm
img5910.jpg,33.67,16.2,11.58,dark,unclassified
img5938.jpg,63.19,17.95,25.07,medium,warm
img3391.jpg,68.08,10.71,1.74,medium,unclassified
img5086.jpg,72.17,10.46,24.34,light,unclassified
img4398.jpg,56.04,23.73,31.5,medium,warm
img2931.jpg,62.55,9.4,14.53,medium,unclassified
img7691.jpg,70.32,21.28,25.49,light,warm
img7685.jpg,61.01,16.34,11.32,medium,unclassified
img5092.jpg,78.61,6.36,11.33,light,cool
img2925.jpg,72.19,11.88,24.02,light,unclassified
img3385.jpg,64.36,15.44,12.93,medium,unclassified
img1592.jpg,37.04,20.09,14.77,dark,unclassified
img601.jpg,53.4,21.39,30.85,medium,warm
img6772.jpg,53.48,19.29,29.05,medium,warm
img2514.jpg,67.14,17.3,17.38,medium,warm
img4165.jpg,48.76,17.23,16.72,medium,warm
img4603.jpg,60.45,18.45,18.31,medium,warm
img2272.jpg,68.69,9.79,3.97,medium,cool
img6000.jpg,58.58,18.83,16.94,medium,warm
img4617.jpg,41.62,17.32,19.94,medium,warm
img3178.jpg,82.95,9.83,17.18,light,unclassified
img4171.jpg,61.76,15.81,11.37,medium,unclassified
img48.jpg,55.84,12.7,16.77,medium,neutral
img7478.jpg,43.77,22.03,29.25,medium,warm
img6766.jpg,58.25,14.91,24.22,medium,unclassified
img5247.jpg,45.75,8.86,16.57,medium,unclassified
img3636.jpg,54.29,15.23,14.32,medium,unclassified
